Lea State,LEA,School State,School,ID,Year,Category,Amount,Full Time Equivalent (FTE),American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
GA,Atlanta Public Schools,GA,Woodson Primary School,130012004087,2015,Non-personnel expenditures at school level,140940.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Woodson Primary School,130012004087,2015,Personnel salaries at school level - teachers only,1564019.00,26.10,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Woodson Primary School,130012004087,2015,Instructional Aides,173738.00,7.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Woodson Primary School,130012004087,2015,School Administration Staff,207820.00,2.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Woodson Primary School,130012004087,2015,Support Services Staff (for Pupils and Instructional Staff),320183.00,5.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Woodson Primary School,130012004087,2015,Total enrollment,,,0.00,0.00,0.00,13.00,349.00,2.00,4.00,368.00,38.00,0.00,4.00
GA,Atlanta Public Schools,GA,KIPP Strive Primary,130012004091,2015,Personnel salaries at school level - total,2161474.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP Strive Primary,130012004091,2015,Non-personnel expenditures at school level,728617.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP Strive Primary,130012004091,2015,Personnel salaries at school level - teachers only,1340619.00,27.50,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP Strive Primary,130012004091,2015,Instructional Aides,158801.00,4.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP Strive Primary,130012004091,2015,School Administration Staff,305277.00,4.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP Strive Primary,130012004091,2015,Support Services Staff (for Pupils and Instructional Staff),356777.00,13.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP Strive Primary,130012004091,2015,Total enrollment,,,0.00,2.00,0.00,7.00,421.00,0.00,5.00,435.00,20.00,2.00,2.00
GA,Atlanta Public Schools,GA,KIPP Vision Primary,130012004124,2015,Personnel salaries at school level - total,1921091.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP Vision Primary,130012004124,2015,Non-personnel expenditures at school level,279026.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP Vision Primary,130012004124,2015,Personnel salaries at school level - teachers only,1438596.00,30.67,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP Vision Primary,130012004124,2015,Instructional Aides,45000.00,1.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP Vision Primary,130012004124,2015,School Administration Staff,175614.00,2.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP Vision Primary,130012004124,2015,Support Services Staff (for Pupils and Instructional Staff),261881.00,4.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP Vision Primary,130012004124,2015,Total enrollment,,,0.00,0.00,0.00,10.00,298.00,0.00,0.00,308.00,23.00,2.00,2.00
GA,Atlanta Public Schools,GA,Westside Atlanta Charter School,130012004139,2015,Personnel salaries at school level - total,1477218.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Westside Atlanta Charter School,130012004139,2015,Non-personnel expenditures at school level,569093.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Westside Atlanta Charter School,130012004139,2015,Personnel salaries at school level - teachers only,889425.00,20.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Westside Atlanta Charter School,130012004139,2015,Instructional Aides,98256.00,4.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Westside Atlanta Charter School,130012004139,2015,School Administration Staff,182733.00,2.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Westside Atlanta Charter School,130012004139,2015,Support Services Staff (for Pupils and Instructional Staff),306804.00,8.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Westside Atlanta Charter School,130012004139,2015,Total enrollment,,,0.00,4.00,2.00,10.00,97.00,88.00,4.00,205.00,20.00,0.00,2.00
GA,Atlanta Public Schools,GA,Atlanta Classical Academy,130012004145,2015,Personnel salaries at school level - total,2378627.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Atlanta Classical Academy,130012004145,2015,Non-personnel expenditures at school level,558251.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Atlanta Classical Academy,130012004145,2015,Personnel salaries at school level - teachers only,1592420.00,40.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Atlanta Classical Academy,130012004145,2015,Instructional Aides,125000.00,4.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Atlanta Classical Academy,130012004145,2015,School Administration Staff,276040.00,3.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Atlanta Classical Academy,130012004145,2015,Support Services Staff (for Pupils and Instructional Staff),385167.00,12.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Atlanta Classical Academy,130012004145,2015,Total enrollment,,,2.00,10.00,0.00,58.00,43.00,418.00,10.00,541.00,26.00,10.00,19.00
GA,Atlanta Public Schools,GA,Kipp WAYS Primary School,130012004155,2015,Personnel salaries at school level - total,1244830.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Kipp WAYS Primary School,130012004155,2015,Non-personnel expenditures at school level,104348.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Kipp WAYS Primary School,130012004155,2015,Personnel salaries at school level - teachers only,855754.00,17.70,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Kipp WAYS Primary School,130012004155,2015,Instructional Aides,45641.00,1.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Kipp WAYS Primary School,130012004155,2015,School Administration Staff,196368.00,2.37,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Kipp WAYS Primary School,130012004155,2015,Support Services Staff (for Pupils and Instructional Staff),147067.00,3.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Kipp WAYS Primary School,130012004155,2015,Total enrollment,,,2.00,0.00,0.00,2.00,199.00,0.00,4.00,207.00,10.00,0.00,0.00
GA,Atlanta Public Schools,GA,Charles Drew Charter School JA/SA,130012004161,2015,Personnel salaries at school level - total,4163417.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Charles Drew Charter School JA/SA,130012004161,2015,Non-personnel expenditures at school level,639822.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Charles Drew Charter School JA/SA,130012004161,2015,Personnel salaries at school level - teachers only,2866292.00,50.43,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Charles Drew Charter School JA/SA,130012004161,2015,Instructional Aides,22439.00,1.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Charles Drew Charter School JA/SA,130012004161,2015,School Administration Staff,485569.00,5.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Charles Drew Charter School JA/SA,130012004161,2015,Support Services Staff (for Pupils and Instructional Staff),789117.00,12.50,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Charles Drew Charter School JA/SA,130012004161,2015,Total enrollment,,,0.00,4.00,0.00,13.00,649.00,13.00,10.00,689.00,50.00,19.00,0.00
GA,Atlanta Public Schools,GA,Booker T. Washington High School,130012004174,2015,Personnel salaries at school level - total,4776042.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Booker T. Washington High School,130012004174,2015,Non-personnel expenditures at school level,166112.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Booker T. Washington High School,130012004174,2015,Personnel salaries at school level - teachers only,3368723.00,53.75,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Booker T. Washington High School,130012004174,2015,Instructional Aides,40106.00,2.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Booker T. Washington High School,130012004174,2015,School Administration Staff,474027.00,6.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Booker T. Washington High School,130012004174,2015,Support Services Staff (for Pupils and Instructional Staff),893186.00,19.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Booker T. Washington High School,130012004174,2015,Total enrollment,,,0.00,0.00,0.00,13.00,814.00,2.00,7.00,836.00,113.00,7.00,4.00
GA,Atlanta Public Schools,GA,D. M. Therrell High School,130012004215,2015,Personnel salaries at school level - total,5345393.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,D. M. Therrell High School,130012004215,2015,Non-personnel expenditures at school level,307779.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,D. M. Therrell High School,130012004215,2015,Personnel salaries at school level - teachers only,3673165.00,60.43,,,,,,,,,,,
GA,Atlanta Public Schools,GA,D. M. Therrell High School,130012004215,2015,Instructional Aides,105184.00,4.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,D. M. Therrell High School,130012004215,2015,School Administration Staff,360551.00,4.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,D. M. Therrell High School,130012004215,2015,Support Services Staff (for Pupils and Instructional Staff),1206493.00,25.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,D. M. Therrell High School,130012004215,2015,Total enrollment,,,0.00,0.00,0.00,13.00,793.00,4.00,4.00,814.00,107.00,4.00,13.00
GA,Commission Charter Schools- Atlanta Heights Charter School,GA,Atlanta Heights Charter School,130022104021,2015,Personnel salaries at school level - total,0.00,,,,,,,,,,,,
GA,Commission Charter Schools- Atlanta Heights Charter School,GA,Atlanta Heights Charter School,130022104021,2015,Non-personnel expenditures at school level,5580390.00,,,,,,,,,,,,
GA,Commission Charter Schools- Atlanta Heights Charter School,GA,Atlanta Heights Charter School,130022104021,2015,Personnel salaries at school level - teachers only,0,0.00,,,,,,,,,,,
GA,Commission Charter Schools- Atlanta Heights Charter School,GA,Atlanta Heights Charter School,130022104021,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
GA,Commission Charter Schools- Atlanta Heights Charter School,GA,Atlanta Heights Charter School,130022104021,2015,School Administration Staff,0.00,0.00,,,,,,,,,,,
GA,Commission Charter Schools- Atlanta Heights Charter School,GA,Atlanta Heights Charter School,130022104021,2015,Support Services Staff (for Pupils and Instructional Staff),0.00,0.00,,,,,,,,,,,
GA,Commission Charter Schools- Atlanta Heights Charter School,GA,Atlanta Heights Charter School,130022104021,2015,Total enrollment,,,0.00,0.00,2.00,19.00,784.00,2.00,2.00,809.00,47.00,13.00,19.00
GA,ATLANTA CITY,GA,SOUTH ATLANTA SCHOOL OF LAW AND SOCIAL JUSTICE,130012099987,2009,Personnel salaries at school level - total,2048136.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,SOUTH ATLANTA SCHOOL OF LAW AND SOCIAL JUSTICE,130012099987,2009,Personnel salaries at school level - instructional staff only,1892258.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,SOUTH ATLANTA SCHOOL OF LAW AND SOCIAL JUSTICE,130012099987,2009,Non-personnel expenditures at school level,155877.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,SOUTH ATLANTA SCHOOL OF LAW AND SOCIAL JUSTICE,130012099987,2009,Personnel salaries at school level - teachers only,1645123.00,21.00,,,,,,,,,,,
GA,ATLANTA CITY,GA,SOUTH ATLANTA SCHOOL OF LAW AND SOCIAL JUSTICE,130012099987,2009,Total enrollment,,,10.00,0.00,0.00,0.00,300.00,0.00,0.00,310.00,35.00,0.00,5.00
GA,ATLANTA CITY,GA,SPRINGDALE PARK ELEMENTARY,130012099988,2009,Personnel salaries at school level - total,3161335.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,SPRINGDALE PARK ELEMENTARY,130012099988,2009,Personnel salaries at school level - instructional staff only,2284652.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,SPRINGDALE PARK ELEMENTARY,130012099988,2009,Non-personnel expenditures at school level,876593.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,SPRINGDALE PARK ELEMENTARY,130012099988,2009,Personnel salaries at school level - teachers only,1608366.00,32.60,,,,,,,,,,,
GA,ATLANTA CITY,GA,SPRINGDALE PARK ELEMENTARY,130012099988,2009,Total enrollment,,,15.00,10.00,0.00,15.00,50.00,245.00,20.00,365.00,25.00,0.00,20.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF HEALTH SCIENCE AND NUTRITION,130012099989,2009,Personnel salaries at school level - total,997413.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF HEALTH SCIENCE AND NUTRITION,130012099989,2009,Personnel salaries at school level - instructional staff only,965142.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF HEALTH SCIENCE AND NUTRITION,130012099989,2009,Non-personnel expenditures at school level,32271.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF HEALTH SCIENCE AND NUTRITION,130012099989,2009,Personnel salaries at school level - teachers only,783929.00,7.00,,,,,,,,,,,
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF HEALTH SCIENCE AND NUTRITION,130012099989,2009,Total enrollment,,,0.00,0.00,0.00,0.00,85.00,0.00,0.00,85.00,15.00,0.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON EARLY COLLEGE,130012099990,2009,Personnel salaries at school level - total,684446.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,WASHINGTON EARLY COLLEGE,130012099990,2009,Personnel salaries at school level - instructional staff only,605386.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,WASHINGTON EARLY COLLEGE,130012099990,2009,Non-personnel expenditures at school level,79060.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,WASHINGTON EARLY COLLEGE,130012099990,2009,Personnel salaries at school level - teachers only,451390.00,8.00,,,,,,,,,,,
GA,ATLANTA CITY,GA,WASHINGTON EARLY COLLEGE,130012099990,2009,Total enrollment,,,0.00,0.00,0.00,0.00,60.00,0.00,5.00,65.00,5.00,0.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF BANKING FINANCE AND INVEST,130012099991,2009,Personnel salaries at school level - total,1016641.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF BANKING FINANCE AND INVEST,130012099991,2009,Personnel salaries at school level - instructional staff only,966247.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF BANKING FINANCE AND INVEST,130012099991,2009,Non-personnel expenditures at school level,50394.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF BANKING FINANCE AND INVEST,130012099991,2009,Personnel salaries at school level - teachers only,780928.00,7.00,,,,,,,,,,,
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF BANKING FINANCE AND INVEST,130012099991,2009,Total enrollment,,,0.00,0.00,0.00,0.00,95.00,0.00,0.00,95.00,10.00,0.00,0.00
GA,ATLANTA CITY,GA,THERRELL SCHOOL OF LAW,130012099992,2009,Personnel salaries at school level - total,2637706.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,THERRELL SCHOOL OF LAW,130012099992,2009,Personnel salaries at school level - instructional staff only,2300880.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,THERRELL SCHOOL OF LAW,130012099992,2009,Non-personnel expenditures at school level,336826.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,THERRELL SCHOOL OF LAW,130012099992,2009,Personnel salaries at school level - teachers only,1883800.00,20.00,,,,,,,,,,,
GA,ATLANTA CITY,GA,THERRELL SCHOOL OF LAW,130012099992,2009,Total enrollment,,,0.00,0.00,0.00,0.00,285.00,0.00,0.00,290.00,35.00,5.00,5.00
GA,ATLANTA CITY,GA,THE B.E.S.T. ACADEMY,130012099993,2009,Personnel salaries at school level - total,3779422.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,THE B.E.S.T. ACADEMY,130012099993,2009,Personnel salaries at school level - instructional staff only,3555090.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,THE B.E.S.T. ACADEMY,130012099993,2009,Non-personnel expenditures at school level,224332.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,THE B.E.S.T. ACADEMY,130012099993,2009,Personnel salaries at school level - teachers only,2807344.00,27.00,,,,,,,,,,,
GA,ATLANTA CITY,GA,THE B.E.S.T. ACADEMY,130012099993,2009,Total enrollment,,,0.00,0.00,0.00,0.00,275.00,0.00,5.00,280.00,50.00,0.00,0.00
GA,ATLANTA CITY,GA,CORETTA SCOTT KING YOUNG WOMEN'S LEADERSHIP ACADEM,130012099994,2009,Personnel salaries at school level - total,3843507.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,CORETTA SCOTT KING YOUNG WOMEN'S LEADERSHIP ACADEM,130012099994,2009,Personnel salaries at school level - instructional staff only,3722881.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,CORETTA SCOTT KING YOUNG WOMEN'S LEADERSHIP ACADEM,130012099994,2009,Non-personnel expenditures at school level,120626.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,CORETTA SCOTT KING YOUNG WOMEN'S LEADERSHIP ACADEM,130012099994,2009,Personnel salaries at school level - teachers only,2807271.00,31.00,,,,,,,,,,,
GA,ATLANTA CITY,GA,CORETTA SCOTT KING YOUNG WOMEN'S LEADERSHIP ACADEM,130012099994,2009,Total enrollment,,,0.00,0.00,0.00,0.00,385.00,0.00,5.00,390.00,30.00,0.00,0.00
GA,ATLANTA CITY,GA,IMAGINE WESLEY INTERNATIONAL ACADEMY LLC,130012099995,2009,Personnel salaries at school level - total,1.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,IMAGINE WESLEY INTERNATIONAL ACADEMY LLC,130012099995,2009,Personnel salaries at school level - instructional staff only,1.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,IMAGINE WESLEY INTERNATIONAL ACADEMY LLC,130012099995,2009,Non-personnel expenditures at school level,1.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,IMAGINE WESLEY INTERNATIONAL ACADEMY LLC,130012099995,2009,Personnel salaries at school level - teachers only,1.00,38.00,,,,,,,,,,,
GA,ATLANTA CITY,GA,IMAGINE WESLEY INTERNATIONAL ACADEMY LLC,130012099995,2009,Total enrollment,,,0.00,10.00,0.00,20.00,450.00,75.00,35.00,590.00,20.00,0.00,5.00
GA,ATLANTA CITY,GA,SOUTH ATLANTA SCHOOL OF HEALTH & MEDICAL SCIENCE,130012099996,2009,Personnel salaries at school level - total,3190223.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,SOUTH ATLANTA SCHOOL OF HEALTH & MEDICAL SCIENCE,130012099996,2009,Personnel salaries at school level - instructional staff only,2837518.00,,,,,,,,,,,,
GA,ATLANTA CITY,GA,SOUTH ATLANTA SCHOOL OF HEALTH & MEDICAL SCIENCE,130012099996,2009,Non-personnel expenditures at school level,352704.00,,,,,,,,,,,,
